loan_id,customer_id,loan_amount,loan_date,loan_status,repayment_history,interest_rate,loan_purpose,collateral,default_risk
2674,313,440489,15/01/2021,Closed,10,7.03,Home Renovation,House,Low
2675,769,176666,17/01/2024,Closed,7,7.01,Home Renovation,None,High
2676,706,267399,16/10/2023,Approved,8,10.8,Education,Car,Low
2677,214,58263,18/04/2023,Closed,5,6.91,Home Renovation,None,High
2678,357,189635,02/08/2022,Closed,3,4.27,Education,House,High
2679,398,365025,10/12/2020,Rejected,8,4.05,Education,Car,Low
2680,350,87004,07/12/2020,Rejected,6,8.08,Business Expansion,None,High
2681,553,210131,06/12/2023,Defaulted,9,11.68,Business Expansion,Car,High
2682,135,353625,03/11/2022,Rejected,10,8.96,Home Renovation,None,Medium
2683,690,156033,04/02/2022,Approved,6,8.64,Education,Car,Low
2684,311,423971,03/12/2021,Approved,9,4.93,Home Renovation,House,Medium
2685,129,432840,23/04/2024,Closed,10,8.9,Business Expansion,Car,Low
2686,177,140410,26/02/2021,Rejected,5,11.43,Medical,Car,Medium
2687,187,276537,18/12/2021,Defaulted,1,12.43,Medical,Car,Medium
2688,912,240037,28/06/2021,Closed,6,5.08,Home Renovation,House,Medium
2689,269,253439,25/08/2024,Approved,5,8.66,Business Expansion,House,Medium
2690,625,13429,13/08/2021,Rejected,7,6.51,Home Renovation,Car,Low
2691,268,472529,13/09/2020,Approved,2,4.16,Medical,House,Low
2692,255,494785,15/12/2021,Defaulted,7,8.48,Education,None,High
2693,838,15622,10/08/2024,Approved,2,7.9,Home Renovation,Car,High
2694,499,147450,30/11/2021,Rejected,10,10.42,Medical,House,High
2695,433,70997,16/05/2023,Defaulted,9,8.8,Education,House,Medium
2696,273,440126,26/12/2020,Closed,8,10.78,Home Renovation,Car,Medium
2697,70,496637,09/04/2022,Approved,10,8.46,Business Expansion,Car,High
2698,347,492279,07/08/2020,Closed,2,4.6,Business Expansion,None,Medium
2699,43,266876,19/02/2023,Rejected,8,8.77,Home Renovation,House,Medium
2700,719,92298,29/01/2024,Approved,9,12.04,Home Renovation,Car,Low
2701,690,418339,15/01/2022,Closed,7,12.33,Medical,House,Medium
2702,178,367892,20/03/2024,Defaulted,5,12.25,Home Renovation,None,Medium
2703,323,457432,18/10/2024,Approved,5,6.59,Home Renovation,None,Medium
2704,983,450290,25/12/2020,Approved,8,12.22,Education,Car,Low
2705,241,371847,09/06/2021,Approved,5,9.49,Business Expansion,Car,Low
2706,223,284997,29/01/2024,Rejected,7,5.55,Business Expansion,House,Medium
2707,662,406438,02/05/2021,Rejected,1,6.24,Medical,Car,Low
2708,276,91097,18/10/2022,Defaulted,2,8.66,Home Renovation,None,Low
2709,546,288535,11/09/2023,Approved,4,10.07,Education,Car,Low
2710,596,350069,24/02/2024,Rejected,7,11.75,Medical,Car,Low
2711,50,467207,18/04/2021,Closed,9,5.58,Education,None,High
2712,444,342828,28/03/2020,Closed,3,3.76,Medical,None,High
2713,974,16453,14/02/2021,Approved,7,11.75,Medical,None,High
2714,575,310257,27/11/2020,Rejected,4,7.51,Home Renovation,House,High
2715,852,161002,18/09/2021,Rejected,7,7.51,Home Renovation,None,Low
2716,539,436612,01/06/2020,Approved,9,6.38,Medical,Car,Medium
2717,444,340586,19/10/2020,Closed,8,7.87,Home Renovation,House,Medium
2718,110,171155,27/03/2021,Approved,9,10.78,Business Expansion,None,Low
2719,599,174417,29/03/2021,Rejected,4,9.49,Medical,None,High
2720,569,450658,03/07/2020,Defaulted,9,6.92,Medical,House,High
2721,588,316010,04/04/2020,Approved,1,8.46,Education,House,Low
2722,121,177632,13/08/2021,Closed,2,3.95,Education,House,Low
2723,166,291471,17/06/2020,Rejected,9,5.95,Home Renovation,None,Low
2724,813,187093,14/06/2022,Rejected,6,4.06,Business Expansion,House,Medium
2725,125,87609,09/08/2023,Defaulted,2,9.02,Medical,House,Medium
2726,568,181825,30/01/2022,Closed,9,4.33,Education,Car,Medium
2727,757,307617,17/02/2023,Approved,6,10.91,Business Expansion,House,Low
2728,564,275003,15/01/2020,Rejected,10,4.95,Business Expansion,House,High
2729,339,318768,24/11/2021,Closed,6,5.46,Medical,Car,High
2730,269,101964,04/10/2024,Approved,1,12.12,Medical,Car,Medium
2731,443,417419,16/09/2020,Approved,8,9.61,Medical,None,High
2732,213,111117,19/08/2020,Closed,10,8.71,Education,House,Medium
2733,843,104404,15/01/2021,Closed,7,8.05,Business Expansion,House,High
2734,720,453429,12/06/2023,Closed,5,6,Medical,House,Low
2735,431,476597,11/01/2024,Approved,4,8.6,Education,None,Medium
2736,211,453155,26/06/2022,Approved,2,6.54,Business Expansion,Car,Medium
2737,582,356764,31/08/2023,Defaulted,10,5.62,Business Expansion,House,Medium
2738,508,170825,29/04/2020,Defaulted,10,11.66,Medical,House,Low
2739,761,365715,30/07/2022,Defaulted,7,12.25,Business Expansion,House,Medium
2740,389,187085,21/12/2021,Closed,2,9.69,Medical,None,High
2741,911,250883,24/07/2022,Closed,2,9.05,Business Expansion,House,High
2742,129,51722,10/03/2022,Approved,6,7.63,Education,Car,Medium
2743,498,79789,08/05/2020,Closed,2,11.26,Medical,House,Medium
2744,45,368629,15/05/2020,Approved,5,9.3,Education,Car,Medium
2745,684,129945,14/02/2022,Closed,4,3.62,Business Expansion,None,Low
2746,164,260696,16/03/2021,Approved,5,3.68,Home Renovation,Car,Medium
2747,758,447529,09/03/2024,Rejected,6,7.24,Medical,Car,Low
2748,467,151355,14/05/2022,Closed,3,5.46,Medical,House,Low
2749,542,297147,07/09/2023,Closed,5,9.15,Business Expansion,Car,Medium
2750,356,224058,08/06/2020,Rejected,3,9.18,Home Renovation,None,High
2751,816,82658,26/02/2020,Rejected,5,4.04,Medical,Car,Medium
2752,502,333696,27/01/2022,Rejected,4,4.98,Business Expansion,Car,Medium
2753,288,255792,11/11/2024,Approved,1,4,Home Renovation,House,High
2754,591,492625,29/12/2022,Rejected,9,8.06,Home Renovation,None,Medium
2755,300,64047,11/12/2019,Rejected,10,6.33,Education,None,Medium
2756,782,239037,24/10/2022,Defaulted,3,5.38,Home Renovation,Car,Low
2757,414,108297,16/07/2022,Closed,3,7.58,Education,None,High
2758,295,335975,20/12/2019,Rejected,2,12.21,Medical,None,Medium
2759,1,42217,28/06/2024,Closed,2,4.26,Medical,House,Low
2760,524,321465,28/03/2024,Defaulted,2,11.6,Education,None,Medium
2761,219,144509,13/08/2022,Approved,7,5.26,Business Expansion,House,Low
2762,561,494592,07/12/2021,Closed,7,5.82,Education,Car,High
2763,468,266613,03/04/2022,Closed,9,5.9,Home Renovation,House,Medium
2764,178,39646,25/01/2024,Rejected,3,10.24,Home Renovation,House,Low
2765,691,133198,21/11/2022,Defaulted,3,11.34,Medical,House,Medium
2766,234,134345,13/04/2020,Rejected,1,3.86,Medical,House,Low
2767,868,475047,18/08/2023,Approved,3,4.58,Medical,Car,Medium
2768,501,287544,28/04/2022,Approved,3,3.56,Education,Car,Low
2769,647,9123,20/08/2023,Approved,5,5.12,Medical,House,Low
2770,810,381994,10/04/2020,Closed,9,8.17,Home Renovation,Car,Low
2771,277,97917,29/01/2020,Closed,5,7.57,Home Renovation,House,Medium
2772,175,310399,31/05/2020,Rejected,8,3.69,Home Renovation,None,High
2773,633,464658,18/07/2023,Approved,10,11.53,Education,House,High
2774,67,397508,19/11/2024,Defaulted,7,5.96,Business Expansion,House,Low
2775,946,132844,24/02/2021,Defaulted,2,8.51,Business Expansion,House,Medium
2776,181,110833,04/03/2022,Approved,7,8.82,Medical,Car,High
2777,546,181471,05/12/2019,Defaulted,4,4.27,Education,House,Medium
2778,796,428639,19/09/2023,Defaulted,3,7.75,Business Expansion,Car,Medium
2779,501,407648,09/07/2021,Approved,4,8.87,Business Expansion,House,Low
2780,64,46658,25/08/2020,Approved,2,8.51,Medical,House,High
2781,83,293793,16/06/2023,Rejected,8,6.71,Business Expansion,House,High
2782,259,347809,26/12/2021,Closed,8,7.65,Business Expansion,Car,Medium
2783,315,277220,26/08/2023,Defaulted,8,6.71,Education,Car,Low
2784,897,464778,22/09/2022,Approved,3,4.51,Business Expansion,House,Medium
2785,668,74029,22/09/2024,Defaulted,1,7.15,Business Expansion,None,High
2786,16,437582,19/08/2024,Approved,3,7.05,Business Expansion,Car,Low
2787,179,460235,12/09/2024,Closed,4,9.82,Medical,House,Low
2788,132,408059,01/10/2023,Defaulted,2,4.45,Medical,House,Low
2789,401,33109,20/09/2024,Rejected,8,5.65,Home Renovation,House,Medium
2790,282,132397,02/12/2019,Rejected,9,7.48,Education,None,Low
2791,428,278302,19/08/2021,Closed,5,11.49,Business Expansion,Car,Low
2792,263,454181,21/07/2024,Defaulted,9,4.78,Home Renovation,Car,Low
2793,471,397859,02/07/2021,Closed,5,3.92,Home Renovation,House,Low
2794,817,142924,11/06/2021,Defaulted,10,9.18,Business Expansion,House,High
2795,611,345479,20/05/2021,Closed,8,8.45,Education,None,Medium
2796,881,151841,18/07/2023,Closed,2,5.71,Education,Car,Medium
2797,980,271585,05/01/2020,Rejected,5,11.19,Medical,Car,Medium
2798,505,101490,13/06/2021,Approved,3,9.47,Business Expansion,Car,High
2799,371,82695,14/06/2021,Approved,5,9.92,Education,Car,High
2800,820,232436,13/12/2022,Approved,5,5.86,Home Renovation,House,High
2801,841,494247,29/10/2024,Rejected,1,8.74,Business Expansion,Car,Medium
2802,148,272049,25/02/2022,Approved,7,9.35,Business Expansion,Car,High
2803,377,70212,29/01/2024,Rejected,10,4.44,Home Renovation,Car,Medium
2804,726,93701,03/11/2020,Closed,10,6.84,Medical,House,Low
2805,985,189006,13/04/2023,Approved,5,9.71,Home Renovation,None,High
2806,136,477013,16/11/2022,Rejected,1,4.54,Business Expansion,Car,Medium
2807,634,494200,15/10/2024,Defaulted,10,9.05,Medical,Car,Medium
2808,379,148238,05/09/2021,Closed,9,8.68,Business Expansion,None,High
2809,422,390249,28/10/2023,Approved,2,10.6,Home Renovation,Car,Medium
2810,543,426573,06/10/2020,Approved,9,6.11,Business Expansion,None,Medium
2811,418,166236,27/11/2024,Closed,2,9.32,Medical,None,Medium
2812,261,70034,08/12/2023,Rejected,5,8.57,Business Expansion,House,Low
2813,985,174764,18/12/2019,Approved,8,6.69,Education,Car,Medium
2814,78,175986,14/03/2022,Closed,1,9.23,Medical,House,Low
2815,308,394086,06/02/2021,Closed,3,7.33,Business Expansion,None,High
2816,536,151151,21/12/2023,Closed,2,10.05,Business Expansion,None,Medium
2817,147,19419,24/01/2022,Approved,5,7.19,Medical,None,Medium
2818,708,342932,29/03/2024,Defaulted,9,4.96,Education,House,High
2819,669,327592,16/06/2020,Closed,2,8.8,Medical,Car,Low
2820,520,149881,29/06/2023,Defaulted,1,4.74,Medical,None,Medium
2821,613,206342,11/05/2024,Closed,4,12.02,Medical,House,High
2822,982,475051,27/10/2024,Approved,6,6.35,Home Renovation,None,Low
2823,641,325018,27/03/2024,Approved,9,8.65,Medical,House,High
2824,11,185327,09/07/2023,Closed,9,5.32,Home Renovation,House,High
2825,837,35420,01/06/2024,Closed,4,11.9,Education,None,Medium
2826,38,481532,12/05/2022,Closed,1,8.14,Medical,House,Low
2827,183,73927,13/12/2023,Approved,7,3.67,Home Renovation,House,Low
2828,9,135396,30/06/2022,Rejected,10,6.71,Business Expansion,Car,Medium
2829,491,468641,04/08/2021,Approved,7,11.36,Home Renovation,House,Medium
2830,913,407606,05/12/2022,Closed,3,10.02,Business Expansion,Car,Medium
2831,491,91779,21/09/2023,Approved,4,5.78,Business Expansion,Car,High
2832,330,17150,10/06/2021,Defaulted,9,6.23,Medical,House,Low
2833,668,141941,04/02/2023,Rejected,7,11.19,Medical,None,Low
2834,767,259487,22/06/2021,Rejected,2,9.28,Education,House,Medium
2835,320,146867,05/11/2022,Approved,8,6.5,Education,None,High
2836,950,440109,09/02/2021,Defaulted,1,8.71,Education,House,Low
2837,575,326421,23/03/2022,Closed,5,11.37,Home Renovation,Car,Low
2838,634,400971,29/03/2020,Approved,4,9.69,Business Expansion,House,Low
2839,721,48488,25/07/2022,Defaulted,3,4.26,Home Renovation,House,High
2840,43,127459,13/10/2023,Approved,2,7.42,Education,Car,Low
2841,744,39850,26/07/2020,Approved,10,12.02,Business Expansion,None,Low
2842,789,166413,04/04/2022,Defaulted,1,10.73,Business Expansion,House,Low
2843,219,98592,20/03/2024,Rejected,1,7.31,Business Expansion,None,Low
2844,494,79301,15/05/2021,Closed,5,12.2,Home Renovation,None,Medium
2845,597,463552,08/07/2024,Closed,10,8.13,Home Renovation,Car,Medium
2846,278,202194,30/05/2021,Closed,10,4.78,Home Renovation,None,High
2847,655,265180,16/03/2022,Approved,3,7.73,Home Renovation,None,Low
2848,830,363493,02/04/2021,Defaulted,4,5.97,Home Renovation,None,High
2849,327,23846,27/01/2023,Closed,1,5.42,Medical,None,High
2850,928,175118,25/03/2024,Rejected,1,6.5,Business Expansion,Car,High
2851,760,94231,09/06/2022,Closed,3,8.15,Education,Car,Low
2852,824,319833,12/05/2024,Approved,4,8.55,Education,Car,Low
2853,921,88707,28/02/2020,Rejected,3,10.8,Home Renovation,House,High
2854,411,204324,27/07/2021,Defaulted,7,5.98,Business Expansion,None,Medium
2855,171,42663,25/10/2021,Closed,10,8.52,Business Expansion,None,High
2856,89,241201,03/01/2024,Approved,7,3.76,Education,House,Low
2857,737,55247,27/04/2023,Approved,5,6.38,Home Renovation,Car,Medium
2858,478,77252,16/10/2022,Approved,3,7.72,Education,None,Medium
2859,755,110949,22/07/2022,Closed,10,8.9,Business Expansion,House,Low
2860,594,293749,19/11/2022,Rejected,2,4.26,Business Expansion,House,High
2861,246,273503,26/11/2021,Rejected,6,5.38,Business Expansion,None,Low
2862,17,265450,31/08/2023,Defaulted,3,4.26,Business Expansion,None,Medium
2863,639,359255,29/04/2020,Defaulted,7,11.22,Medical,House,Low
2864,43,401673,08/05/2022,Approved,7,11.32,Medical,Car,High
2865,669,421445,27/01/2021,Rejected,10,5.32,Home Renovation,Car,Low
2866,524,332838,25/10/2023,Defaulted,1,4.21,Home Renovation,None,Low
2867,468,367111,17/07/2021,Approved,6,10.14,Home Renovation,Car,High
2868,138,490499,30/06/2021,Approved,8,4.49,Medical,House,Low
2869,779,296805,31/03/2024,Closed,3,4.4,Business Expansion,None,Medium
2870,871,214634,01/05/2021,Closed,4,8.38,Medical,Car,Low
2871,741,339136,12/01/2021,Approved,10,3.79,Business Expansion,None,High
2872,365,139336,18/08/2023,Closed,4,11.18,Home Renovation,Car,High
2873,151,112780,14/02/2024,Closed,3,4.76,Education,Car,Medium
2874,395,388274,12/11/2022,Rejected,7,10.18,Home Renovation,None,High
2875,619,139297,23/12/2020,Closed,2,9.83,Business Expansion,Car,High
2876,111,322918,10/08/2020,Rejected,10,6.74,Education,None,Medium
2877,741,409065,29/08/2023,Closed,7,11.75,Business Expansion,House,Low
2878,866,293724,08/02/2023,Rejected,6,11.07,Business Expansion,Car,High
2879,80,171034,21/05/2024,Defaulted,2,5.29,Business Expansion,None,High
2880,727,83694,08/09/2023,Closed,8,7.02,Home Renovation,Car,High
2881,508,477086,28/11/2023,Defaulted,3,7.7,Home Renovation,Car,Low
2882,383,396335,04/10/2020,Rejected,9,5.67,Home Renovation,Car,High
2883,175,481837,25/09/2024,Rejected,4,9.48,Home Renovation,None,Low
2884,945,465174,08/12/2021,Approved,4,8.44,Medical,House,High
2885,283,77539,16/12/2022,Defaulted,4,7.86,Medical,Car,Low
2886,709,176884,17/10/2022,Closed,3,10.76,Education,None,Low
2887,681,457211,18/02/2020,Rejected,3,6.16,Business Expansion,None,High
2888,731,48938,09/04/2020,Closed,8,10.77,Education,House,High
2889,131,369940,09/08/2020,Rejected,6,8.13,Business Expansion,House,Low
2890,649,228896,22/04/2023,Closed,4,6.73,Home Renovation,House,Low
2891,994,445142,22/04/2021,Closed,7,7.11,Medical,House,Medium
2892,368,107121,29/06/2021,Defaulted,4,8.15,Medical,None,Medium
2893,707,285789,19/04/2020,Approved,6,8.22,Education,Car,Medium
2894,465,244581,19/02/2020,Approved,8,9.34,Home Renovation,None,Low
2895,979,328286,22/12/2022,Closed,6,3.84,Home Renovation,House,Low
2896,602,296436,15/07/2021,Rejected,3,12.38,Education,Car,High
2897,219,233448,10/04/2024,Rejected,1,11.17,Home Renovation,Car,Medium
2898,550,236757,11/03/2024,Rejected,9,7.6,Education,House,High
2899,465,492000,18/02/2022,Closed,1,8.34,Business Expansion,House,Medium
2900,356,32176,04/12/2021,Defaulted,9,11.46,Education,Car,Low
2901,953,138126,01/02/2020,Defaulted,5,5.71,Education,Car,Low
2902,485,353044,26/06/2022,Rejected,2,9.17,Home Renovation,Car,Medium
2903,731,162435,11/04/2023,Rejected,2,8.38,Education,None,Low
2904,582,493851,19/12/2023,Approved,8,4.44,Business Expansion,Car,Low
2905,583,88992,26/01/2022,Approved,2,5.26,Home Renovation,House,Medium
2906,647,441797,25/10/2022,Approved,7,3.87,Business Expansion,None,High
2907,228,65904,29/01/2021,Rejected,6,7.13,Business Expansion,Car,Low
2908,30,250312,14/10/2020,Approved,9,9.07,Medical,House,High
2909,443,332265,25/09/2020,Approved,5,11.87,Home Renovation,None,Low
2910,138,146623,29/10/2023,Defaulted,1,8.69,Education,None,Low
2911,133,204760,09/02/2022,Closed,4,8.98,Home Renovation,Car,Medium
2912,720,368772,14/11/2021,Rejected,7,7.28,Home Renovation,Car,Low
2913,10,224865,10/08/2020,Rejected,7,3.77,Home Renovation,Car,Low
2914,984,47864,09/07/2022,Defaulted,1,4.34,Medical,House,High
2915,102,125698,29/07/2022,Approved,3,9.88,Education,House,Low
2916,537,187074,02/09/2021,Closed,4,4.09,Medical,Car,Medium
2917,994,388591,08/09/2022,Rejected,6,4.09,Medical,Car,Medium
2918,703,106743,02/04/2021,Defaulted,6,8.99,Business Expansion,Car,Medium
2919,618,138973,24/05/2023,Defaulted,8,7.11,Medical,House,High
2920,710,382829,09/01/2020,Rejected,9,7.43,Medical,House,Low
2921,8,76931,28/08/2022,Rejected,4,11.67,Medical,Car,High
2922,860,239028,19/03/2020,Closed,2,10.02,Home Renovation,House,Low
2923,455,182414,26/04/2024,Defaulted,9,5.34,Medical,None,Low
2924,372,319987,03/11/2021,Defaulted,8,6.1,Medical,None,Low
2925,102,115020,07/07/2024,Defaulted,6,3.75,Business Expansion,None,High
2926,306,447734,29/03/2021,Closed,2,7.94,Home Renovation,None,Low
2927,111,441154,24/09/2020,Closed,10,9.72,Home Renovation,None,Low
2928,471,341277,05/09/2021,Approved,8,6.68,Home Renovation,House,Medium
2929,363,468925,11/02/2023,Approved,8,7.84,Education,Car,High
2930,330,35745,25/03/2022,Closed,2,7.85,Education,House,Medium
2931,998,117578,21/03/2024,Closed,5,4.53,Medical,None,Medium
2932,535,23696,10/05/2021,Approved,6,7.83,Business Expansion,None,Low
2933,162,124848,18/06/2021,Rejected,1,4.7,Business Expansion,Car,High
2934,556,384021,14/08/2021,Closed,4,11.05,Medical,Car,High
2935,237,351375,07/06/2021,Closed,7,6.93,Education,None,High
2936,622,312585,06/07/2021,Defaulted,4,6.61,Home Renovation,Car,High
2937,728,178431,24/12/2022,Defaulted,4,9.92,Home Renovation,Car,Medium
2938,283,222800,06/02/2020,Rejected,5,9.17,Education,House,Low
2939,523,215937,24/09/2020,Approved,7,6.42,Medical,House,Medium
2940,839,333196,29/03/2020,Defaulted,4,5.05,Business Expansion,None,Low
2941,154,65319,26/12/2019,Approved,8,5.41,Education,None,High
2942,554,166252,03/02/2020,Rejected,9,8.83,Home Renovation,House,Low
2943,968,354663,15/08/2024,Rejected,4,5.44,Home Renovation,House,Low
2944,169,77137,13/07/2020,Approved,4,11.41,Business Expansion,Car,High
2945,882,121977,13/11/2023,Approved,10,11.4,Medical,Car,High
2946,565,409879,20/08/2022,Approved,6,5,Education,House,Medium
2947,565,416691,19/06/2022,Rejected,9,10.54,Business Expansion,None,Medium
2948,578,182773,27/10/2022,Approved,8,5.1,Business Expansion,Car,Low
2949,520,397205,26/04/2022,Rejected,9,7.96,Business Expansion,None,Low
2950,222,231692,26/12/2021,Approved,10,3.77,Education,None,Low
2951,490,322145,11/10/2023,Rejected,2,7.59,Home Renovation,Car,Low
2952,239,149568,21/09/2022,Approved,5,5.35,Home Renovation,House,Low
2953,559,403403,16/07/2022,Closed,9,4.01,Education,Car,Medium
2954,829,146194,16/02/2022,Approved,2,6.92,Home Renovation,House,High
2955,488,256962,31/12/2022,Closed,6,10.87,Medical,Car,High
2956,732,165137,07/06/2023,Approved,5,6.21,Home Renovation,Car,Medium
2957,99,8158,19/08/2024,Closed,4,8.51,Home Renovation,House,Low
